Timestamp,File Name,File Size(Byte),Prepocess Time(ms),Inference Time (ms),Transmission Time (ms),Latency (ms),Idle Cost (CNY),Trigger Cost(CNY)
1029,216_0.jpg,8236,3.09035,14.7905,6.5888,24.46965,5.601534208e-06,8.15496363248676e-05
1030,216_1.jpg,1002,4.45918,12.58055,0.8016,17.84133,6.81488256e-07,7.776058925241231e-05
1031,216_2.jpg,38062,4.47221,16.58515,30.4496,51.50696,2.5887031936000002e-05,9.585921364091336e-05
1032,216_3.jpg,19392,3.61462,35.34189,15.5136,54.47011,1.3189042176000002e-05,0.00017649127322509882
1033,216_4.jpg,13665,3.81155,15.65662,10.932,30.40016,9.293949120000001e-06,8.870018550902604e-05
1034,216_5.jpg,35573,6.68211,16.81581,28.4584,51.95632,2.4194193344000002e-05,0.0001068534300956875
1035,216_6.jpg,148462,13.36493,32.61511,118.7696,164.74964,0.00010097316313600001,0.00020813087153360248
1036,216_7.jpg,70980,7.06186,18.86034,56.784,82.70621,4.827548544000001e-05,0.00011777435252927243
1037,216_8.jpg,63678,5.45947,16.74947,50.9424,73.15134,4.3309190784e-05,0.00010104681929908692
1038,217_0.jpg,4532,2.42107,12.66283,3.6256,18.7095,3.0823400960000003e-06,6.894994936771691e-05
1039,217_1.jpg,121392,10.66507,30.25838,97.1136,138.03706,8.2562098176e-05,0.00018535199386142192
1040,217_2.jpg,19253,3.86833,34.10561,15.4024,53.37633,1.3094504384000002e-05,0.000172064975124225
1041,217_3.jpg,11861,3.65149,16.4882,9.4888,29.62849,8.066998208000001e-06,9.172526302896439e-05
1042,217_4.jpg,20492,3.27059,16.18139,16.3936,35.84558,1.3937182976000002e-05,8.862728795520961e-05
1043,217_5.jpg,167188,14.12787,30.22778,133.7504,178.10605,0.000113709240064,0.00020081332357935606
1044,217_6.jpg,75637,6.93701,18.55588,60.5096,86.00248,5.1442841536e-05,0.00011584034482836722
1045,217_7.jpg,97369,7.81871,21.28098,77.8952,106.99489,6.6223383232e-05,0.00013208830147497355
1046,218_0.jpg,4048,2.5595,12.867,3.2384,18.66489,2.753158144e-06,7.049326259642838e-05
1047,218_1.jpg,2795,2.10463,11.21997,2.236,15.5606,1.9009577600000004e-06,6.102464839667081e-05
1048,218_2.jpg,123826,13.95598,29.84121,99.0608,142.85799,8.421752972800001e-05,0.0001982975849661976
1049,218_3.jpg,122550,12.39085,45.54813,98.04,155.97897,8.334968640000001e-05,0.0002620034874595702
1050,218_4.jpg,30036,5.44936,37.80937,24.0288,67.28752,2.0428324608e-05,0.00019587190318256617
1051,218_5.jpg,18286,3.84832,13.03529,14.6288,31.51241,1.2436820608000001e-05,7.7057277110219e-05
1052,218_6.jpg,167705,14.25998,25.68162,134.164,174.1056,0.00011406086624000002,0.00018092890106290578
1053,218_7.jpg,70402,6.63526,17.54308,56.3216,80.49994,4.7882371456000006e-05,0.00010991860745847225
1054,218_8.jpg,90756,7.64395,38.98518,72.6048,119.23392,6.172569676800001e-05,0.0002110548792414367
1055,219_0.jpg,5000,2.47521,14.94509,4.0,21.42031,3.4006400000000004e-06,7.947499808073043e-05
1056,219_1.jpg,2365,2.18654,12.21374,1.892,16.29228,1.6085027200000003e-06,6.587037960998714e-05
1057,219_2.jpg,102768,9.81017,28.41841,82.2144,120.44298,6.989539430400001e-05,0.00017321211675740779
1058,219_3.jpg,21664,3.84495,15.07419,17.3312,36.25034,1.4734292992000002e-05,8.62269465200603e-05
1059,219_4.jpg,11962,2.76787,13.62935,9.5696,25.96682,8.135691136e-06,7.486620961427687e-05
1060,219_5.jpg,1471,2.07544,13.73527,1.1768,16.98751,1.0004682880000002e-06,7.222408181764185e-05
1061,219_6.jpg,181430,13.46563,35.31155,145.144,193.92118,0.00012339562304,0.00022073143533393738
1062,219_7.jpg,69801,7.49125,18.26895,55.8408,81.601,4.7473614528000004e-05,0.00011704453580901026
1063,219_8.jpg,101714,8.50674,29.25909,81.3712,119.13703,6.917853939200001e-05,0.00017112749760448933
1064,220_0.jpg,5211,2.39929,16.86029,4.1688,23.42838,3.5441470080000008e-06,8.776053476072847e-05
1065,220_1.jpg,90931,7.98704,27.20724,72.7448,107.93909,6.1844719168e-05,0.0001595432202272117
1066,220_2.jpg,22149,3.65683,15.76994,17.7192,37.14597,1.5064155072000002e-05,8.85136969063431e-05
1067,220_3.jpg,12452,2.74431,13.43379,9.9616,26.1397,8.468953856e-06,7.387910025306045e-05
1068,220_4.jpg,18771,3.76385,42.68446,15.0168,61.46511,1.2766682688e-05,0.00021024034226834772
1069,220_5.jpg,177487,14.42075,27.60968,141.9896,184.02004,0.00012071387833600001,0.0001903387122288346
1070,220_6.jpg,77541,7.18628,21.29369,62.0328,90.51277,5.273780524800001e-05,0.00012929656073674557
1071,220_7.jpg,106150,9.45766,35.89259,84.92,130.27025,7.21955872e-05,0.0002052938034567982
1072,221_0.jpg,5846,2.39865,13.83964,4.6768,20.91509,3.976028288000001e-06,7.415024407953023e-05
1073,221_1.jpg,3699,2.31225,12.5905,2.9592,17.86195,2.515793472e-06,6.813390833586454e-05
1074,221_2.jpg,79154,8.29538,19.72042,63.3232,91.339,5.3834851712e-05,0.000127205581324175
1075,221_3.jpg,134103,11.61403,22.88811,107.2824,141.78454,9.120720518400001e-05,0.00015642524977251885
1076,221_4.jpg,13186,3.43146,15.64426,10.5488,29.62452,8.968167808000002e-06,8.69323165167123e-05
1077,221_5.jpg,1473,2.40697,13.0037,1.1784,16.58907,1.001828544e-06,7.042196769379079e-05
1078,221_6.jpg,100232,11.58502,19.51394,80.1856,111.28456,6.8170589696e-05,0.00014109459905698894
1079,221_7.jpg,81705,7.12927,18.53591,65.364,91.02918,5.556985824000001e-05,0.0001166165020816028
1080,221_8.jpg,128572,11.06546,42.81135,102.8576,156.73441,8.7445417216e-05,0.00024370423589646815
1081,221_9.jpg,952,1.92998,12.43174,0.7616,15.12332,6.474818560000001e-07,6.569666396938264e-05
1082,222_0.jpg,4253,2.22607,12.36543,3.4024,17.9939,2.892584384e-06,6.67317878369242e-05
1083,222_1.jpg,4189,2.18252,12.3839,3.3512,17.91762,2.8490561920000003e-06,6.661879044026136e-05
1084,222_2.jpg,73957,6.32624,27.86426,59.1656,93.35611,5.0300226496000005e-05,0.0001550214049551636
1085,222_3.jpg,43565,5.47768,22.02357,34.852,62.35325,2.9629776320000004e-05,0.0001248876211941242
1086,222_4.jpg,13384,3.04653,17.98773,10.7072,31.74146,9.102833152e-06,9.575513780899344e-05
1087,222_5.jpg,1794,2.20767,12.82831,1.4352,16.47118,1.220149632e-06,6.873406134583055e-05
1088,222_6.jpg,99402,8.26343,18.51276,79.5216,106.29778,6.760608345600001e-05,0.00012162135725803672
1089,222_7.jpg,73305,6.86485,16.96496,58.644,82.47381,4.9856783040000006e-05,0.00010834853373095392
1090,222_8.jpg,104781,9.71126,37.10116,83.8248,130.63722,7.126449196800002e-05,0.00021188059491626917
1091,222_9.jpg,1418,1.78793,11.31536,1.1344,14.23769,9.644215040000001e-07,6.0027709161862723e-05
1092,223_0.jpg,44701,4.63303,34.11229,35.7608,74.50612,3.0402401728000005e-05,0.00017553990885876117
1093,223_1.jpg,3401,3.20735,14.04547,2.7208,19.97362,2.3131153280000005e-06,7.872049549780786e-05
1094,223_2.jpg,32070,3.90201,14.96036,25.656,44.51837,2.1811704960000004e-05,8.597118730582296e-05
1095,223_3.jpg,109097,10.33867,34.42907,87.2776,132.04534,7.4199924416e-05,0.00020266972016990184
1096,223_4.jpg,9385,2.40868,14.52408,7.508,24.44076,6.383001280000001e-06,7.727867581881581e-05
1097,223_5.jpg,1760,2.13421,12.33635,1.408,15.87856,1.1970252800000002e-06,6.618696824684738e-05
1098,223_6.jpg,95318,7.60273,19.01747,76.2544,102.87461,6.482844070400001e-05,0.000120918707992509
1099,223_7.jpg,84738,10.69657,19.06638,67.7904,97.55335,5.7632686464e-05,0.0001350761404298246
1100,223_8.jpg,50421,4.50754,16.17612,40.3368,61.02046,3.4292733888e-05,9.41757481470704e-05
1101,223_9.jpg,16689,3.49618,19.34526,13.3512,36.19264,1.1350656192000002e-05,0.00010389613800793885
1102,224_0.jpg,85615,7.72717,40.84813,68.492,117.0673,5.822915872e-05,0.00021982199791669845
1103,224_1.jpg,17583,4.74946,16.99245,14.0664,35.80831,1.1958690624000001e-05,9.894293896406888e-05
1104,224_10.jpg,14781,3.39679,13.70853,11.8248,28.93012,1.0052971968e-05,7.805602666959166e-05
1105,224_2.jpg,4932,2.71838,14.47548,3.9456,21.13946,3.354391296e-06,7.845489172600209e-05
1106,224_3.jpg,9010,2.47881,24.63464,7.208,34.32145,6.12795328e-06,0.0001231406475007534
1107,224_4.jpg,132215,12.0339,25.11206,105.772,142.91796,8.992312352000001e-05,0.0001683351296506822
1108,224_5.jpg,7118,2.31222,18.00955,5.6944,26.01617,4.841151104e-06,9.254549738503992e-05
1109,224_6.jpg,164825,11.96921,32.48558,131.86,176.31479,0.00011210209760000001,0.00020125991995111108
1110,224_7.jpg,87707,7.55997,18.19623,70.1656,95.9218,5.9651986496e-05,0.00011702652905806899
1111,224_8.jpg,97191,11.03928,28.92499,77.7528,117.71707,6.6102320448e-05,0.000181031047000736
1112,224_9.jpg,52983,4.73072,15.95985,42.3864,63.07696,3.6035221824e-05,9.420685720071195e-05
1113,225_0.jpg,55869,5.53486,16.07738,44.6952,66.30745,3.7998071232e-05,9.835884602926671e-05
1114,225_1.jpg,18814,3.53716,18.54964,15.0512,37.138,1.2795928192000001e-05,0.00010049662956893443
1115,225_10.jpg,13709,3.46073,13.5938,10.9672,28.02173,9.323874752e-06,7.78272419206798e-05
1116,225_2.jpg,8849,2.58906,13.11125,7.0792,22.77951,6.018452672e-06,7.172675650157034e-05
1117,225_3.jpg,30592,3.64814,15.00783,24.4736,43.12957,2.0806475776000005e-05,8.5041433557868e-05
1118,225_4.jpg,161539,14.0679,27.40988,129.2312,170.70898,0.000109867196992,0.00018784909431263805
1119,225_5.jpg,3751,1.76672,11.15488,3.0008,15.9224,2.5511601280000004e-06,5.920924107842147e-05
1120,225_6.jpg,151961,10.64469,31.5567,121.5688,163.7702,0.00010335293100800002,0.0001911088448561728
1121,225_7.jpg,13917,2.9943,14.59534,11.1336,28.72324,9.465341376000002e-06,8.023779291510582e-05
1122,225_8.jpg,110439,9.06791,28.20171,88.3512,125.62082,7.511265619200001e-05,0.00016889219357967374
1123,225_9.jpg,55617,11.5393,15.35212,44.4936,71.38502,3.7826678976e-05,0.00012214046520479024
1124,226_0.jpg,116821,10.49077,29.2788,93.4568,133.22638,7.945323308800002e-05,0.0001801539856545627
1125,226_1.jpg,9423,2.7052,11.63023,7.5384,21.87383,6.408846144000001e-06,6.557824398986995e-05
1126,226_2.jpg,8454,2.76069,15.53865,6.7632,25.06254,5.7498021120000005e-06,8.343485756181179e-05
1127,226_3.jpg,156935,16.63368,45.58328,125.548,187.76496,0.00010673588768000001,0.00028127497561313214
1128,226_4.jpg,133727,11.46562,28.24148,106.9816,146.6887,9.0951477056e-05,0.0001798725441649556
1129,226_5.jpg,13209,2.65886,14.06005,10.5672,27.28611,8.983810752000002e-06,7.631534610912202e-05
1130,226_6.jpg,110689,9.14247,27.95651,88.5512,125.65018,7.528268819200001e-05,0.0001681234852980822
1131,226_7.jpg,62686,5.51417,16.65028,50.1488,72.31325,4.2634503808000003e-05,0.0001008464186772704
1132,226_8.jpg,15912,4.18795,17.92868,12.7296,34.84622,1.0822196736000001e-05,0.00010063095858842133
1133,227_0.jpg,68210,9.38332,17.87639,54.568,81.82772,4.6391530880000005e-05,0.00012379956998117268
1134,227_1.jpg,18689,3.58016,15.94567,14.9512,34.47703,1.2710912192e-05,8.895996393747627e-05
1135,227_10.jpg,15191,4.14352,17.02217,12.1528,33.31849,1.0331824448e-05,9.634721043631433e-05
1136,227_2.jpg,8078,5.18451,13.26071,6.4624,24.90762,5.494073984000001e-06,8.409201796501875e-05
1137,227_3.jpg,9157,2.59542,14.22613,7.3256,24.14716,6.2279320960000005e-06,7.67777466353029e-05
1138,227_4.jpg,105338,9.09243,25.27666,84.2704,118.63949,7.1643323264e-05,0.0001558258771110326
1139,227_5.jpg,11222,3.56014,14.86132,8.9776,27.39906,7.632396416e-06,8.398501163087785e-05
1140,227_6.jpg,167266,19.69427,32.84027,133.8128,186.34733,0.00011376229004800002,0.00023765756515450775
1141,227_7.jpg,24822,3.64063,12.87611,19.8576,36.37434,1.6882137216000002e-05,7.540460601337254e-05
1142,227_8.jpg,94538,8.09368,27.55278,75.6304,111.27685,6.4297940864e-05,0.00016158013323731718
1143,227_9.jpg,67049,6.14014,17.43492,53.6392,77.21426,4.5601902272000006e-05,0.00010720092011280357
1144,228_0.jpg,104235,13.83561,29.87808,83.388,127.10169,7.089314208000001e-05,0.00019792143392413853
1145,228_1.jpg,40260,4.94172,15.96707,32.208,53.1168,2.7381953280000003e-05,9.51899410545826e-05
1146,228_10.jpg,13456,3.03289,14.39525,10.7648,28.19294,9.151802368000001e-06,7.951030675172805e-05
1147,228_2.jpg,9492,2.6787,14.3935,7.5936,24.66581,6.455774976000001e-06,7.790687312670052e-05
1148,228_3.jpg,9171,2.86152,34.90827,7.3368,45.10658,6.2374538880000004e-06,0.00017114530926831066
1149,228_4.jpg,93930,13.58751,26.76624,75.144,115.49775,6.388442304e-05,0.0001827855682581663
1150,228_5.jpg,11535,2.65341,14.51033,9.228,26.39175,7.84527648e-06,7.831924324631691e-05
1151,228_6.jpg,161640,15.10172,32.19541,129.312,176.60913,0.00010993588992000002,0.000214064102261886
1152,228_7.jpg,23094,3.65055,13.14805,18.4752,35.2738,1.5706876032e-05,7.667433368004858e-05
1153,228_8.jpg,91580,7.75549,27.39262,73.264,108.4121,6.228612224e-05,0.00015933517974205314
1154,228_9.jpg,47846,4.26427,16.44712,38.2768,58.98819,3.2541404288e-05,9.430065215118229e-05
1155,229_0.jpg,96215,8.03508,19.61118,76.972,104.61826,6.543851552e-05,0.0001255408945389092
1156,229_1.jpg,34180,5.09758,21.46649,27.344,53.90807,2.3246775040000003e-05,0.00012066581425145268
1157,229_10.jpg,9482,2.72442,13.478,7.5856,23.78802,6.448973696000001e-06,7.398864901289343e-05
1158,229_2.jpg,8561,3.49021,16.52403,6.8488,26.86304,5.822575808000001e-06,9.116014808528125e-05
1159,229_3.jpg,8343,7.02815,14.54824,6.6744,28.25079,5.674307904e-06,9.819733067564665e-05
1160,229_4.jpg,57628,7.20064,20.09554,46.1024,73.39858,3.9194416384000004e-05,0.00012396384172700344
1161,229_5.jpg,27063,4.76678,40.08855,21.6504,66.50573,1.8406304064e-05,0.00020306428701654075
1162,229_6.jpg,160770,14.12722,34.80273,128.616,177.54595,0.00010934417856000001,0.00022141963976174593
1163,229_7.jpg,21105,3.63763,14.8567,16.884,35.37833,1.435410144e-05,8.431326354071497e-05
1164,229_8.jpg,98404,9.63978,29.47245,78.7232,117.83543,6.6927315712e-05,0.0001771927876289934
1165,229_9.jpg,44886,4.47066,15.98944,35.9088,56.3689,3.0528225408e-05,9.316867067515849e-05
1166,230_0.jpg,75193,7.02512,17.52754,60.1544,84.70705,5.1140864704e-05,0.00011160478109717369
1167,230_1.jpg,6880,4.69447,16.15254,5.504,26.351,4.67928064e-06,9.491158320009707e-05
1168,230_10.jpg,2105,2.79545,19.99018,1.684,24.46963,1.43166944e-06,0.00010364470007829368
1169,230_2.jpg,9025,6.03594,17.10456,7.22,30.3605,6.138155200000001e-06,0.00010524333414062857
1170,230_3.jpg,7855,3.36862,18.297,6.284,27.94962,5.34240544e-06,9.859927517175674e-05
1171,230_4.jpg,47102,5.76649,16.52502,37.6816,59.9731,3.2035389056e-05,0.00010141876233294606
1172,230_5.jpg,24888,3.53531,15.6328,19.9104,39.07851,1.6927025664000004e-05,8.734849398173391e-05
1173,230_6.jpg,153937,14.73487,32.70655,123.1496,170.59102,0.00010469686393600001,0.00021471410737298427
1174,230_7.jpg,16286,3.47599,17.49,13.0288,33.99479,1.1076564608000002e-05,9.544760079495609e-05
1175,230_8.jpg,104796,8.42131,29.32984,83.8368,121.58795,7.1274693888e-05,0.00017106137146167456
1176,230_9.jpg,39644,3.86961,19.14447,31.7152,54.72928,2.6962994432000003e-05,0.00010467381819933652
1177,231_0.jpg,38771,4.23118,16.37954,31.0168,51.62752,2.6369242688000004e-05,9.384718158058821e-05
1178,231_1.jpg,4575,2.56272,12.59977,3.66,18.8225,3.1115856000000003e-06,6.930401780642569e-05
1179,231_2.jpg,10679,2.94173,13.56109,8.5432,25.04601,7.263086912000002e-06,7.534188026003539e-05
1180,231_3.jpg,7651,2.47444,15.28606,6.1208,23.8813,5.2036593280000005e-06,8.100749551169574e-05
1181,231_4.jpg,37957,4.2523,16.75923,30.3656,51.37714,2.5815618496000003e-05,9.565277580693364e-05
1182,231_5.jpg,30205,4.14166,36.24685,24.164,64.55251,2.0543266240000003e-05,0.00018294215399101375
1183,231_6.jpg,151451,10.94094,30.45259,121.1608,162.55433,0.00010300606572800001,0.00018746956805363297
1184,231_7.jpg,13566,6.42755,14.53044,10.8528,31.81079,9.226616448000001e-06,9.541154743656515e-05
1185,231_8.jpg,105009,8.90325,27.06261,84.0072,119.97306,7.1419561152e-05,0.0001630189930461347
1186,231_9.jpg,39435,4.73968,18.12455,31.548,54.41223,2.6820847680000003e-05,0.00010399877061471343
1187,232_0.jpg,39627,4.18667,15.38635,31.7016,51.27462,2.6951432256000006e-05,8.91725543577224e-05
1188,232_1.jpg,3719,2.71528,14.17428,2.9752,19.86475,2.5293960320000003e-06,7.708405019529163e-05
1189,232_2.jpg,11102,4.56121,13.83037,8.8816,27.27318,7.5507810560000005e-06,8.385038893185556e-05
1190,232_3.jpg,5777,2.28201,13.43834,4.6216,20.34195,3.929099456000001e-06,7.181705456785857e-05
1191,232_4.jpg,49827,5.68021,16.4058,39.8616,61.94761,3.3888737856e-05,0.00010049304458089171
1192,232_5.jpg,31568,5.25328,16.2926,25.2544,46.80028,2.1470280704e-05,9.805988026224076e-05
1193,232_6.jpg,169997,15.29744,33.648,135.9976,184.94304,0.00011561971961600001,0.00022148940962851045
1194,232_7.jpg,20891,3.1489,34.6012,16.7128,54.46289,1.4208554048e-05,0.00017105662224404513
1195,232_8.jpg,107643,8.63207,28.54851,86.1144,123.29498,7.3211018304e-05,0.00016849109865650533
1196,232_9.jpg,57214,9.95014,16.30448,45.7712,72.02583,3.8912843392e-05,0.00011927183916419743
1197,233_0.jpg,67745,5.14872,15.11546,54.196,74.46018,4.6075271360000004e-05,9.228606717661023e-05
1198,233_1.jpg,1490,2.37402,20.0558,1.192,23.62182,1.0133907200000001e-06,0.00010204186849631368
1199,233_2.jpg,11969,4.63838,14.84421,9.5752,29.05779,8.140452032000002e-06,8.876518937647341e-05
1200,233_3.jpg,28526,3.84391,15.19522,22.8208,41.85993,1.9401331328000002e-05,8.676745950952172e-05
1201,233_4.jpg,77863,7.69993,33.43621,62.2904,103.42654,5.295680646400001e-05,0.00018631007929369807
1202,233_5.jpg,35224,5.21271,17.558,28.1792,50.94991,2.3956828672000003e-05,0.00010357748941890895
1203,233_6.jpg,143498,16.48188,32.40254,114.7984,163.68281,9.7597007744e-05,0.0002212145067039877
1204,233_7.jpg,27104,4.52112,58.55619,21.6832,84.76051,1.8434189312000002e-05,0.0002851506623439491
1205,233_8.jpg,119423,10.45458,32.53258,95.5384,138.52556,8.122292614400001e-05,0.0001946485621985048
1206,233_9.jpg,61895,5.71394,16.54175,49.516,71.7717,4.209652256e-05,0.0001012574567504227
1207,234_0.jpg,30531,3.56005,15.23336,24.4248,43.2182,2.0764987968000002e-05,8.56605163116008e-05
1208,234_1.jpg,805,1.6845,11.61656,0.644,13.94506,5.475030400000001e-07,6.091860700957477e-05
1209,234_2.jpg,15834,3.20129,13.91549,12.6672,29.78398,1.0769146752000002e-05,7.810765553191303e-05
1210,234_3.jpg,27516,5.81564,18.09169,22.0128,45.92013,1.8714402048000002e-05,0.00010869772289395331
1211,234_4.jpg,50707,5.27142,16.52371,40.5656,62.36073,3.4487250496000004e-05,9.918269683904945e-05
1212,234_5.jpg,40874,6.925,16.63742,32.6992,56.26162,2.7799551872000002e-05,0.00010714396726004779
1213,234_6.jpg,198028,16.1598,41.06779,158.4224,215.64998,0.000134684387584,0.0002587988249037415
1214,234_7.jpg,9481,2.49433,14.45218,7.5848,24.53131,6.448293568000001e-06,7.73406484939158e-05
1215,234_8.jpg,100785,8.05689,27.37628,80.628,116.06118,6.854670048000002e-05,0.00016061938790753482
1216,234_9.jpg,74259,7.49051,19.91807,59.4072,86.81577,5.0505625152e-05,0.00012447013895288108
